id,cliente_id,data_emissao,data_vencimento,valor,status
5424,831,2025-01-19,2025-03-02,1915.01,2
5425,831,2024-08-05,2024-09-06,4760.59,2
5426,831,2024-07-20,2024-08-06,4344.12,2
5427,832,2025-05-27,2025-06-20,1372.28,2
5428,832,2024-11-15,2024-12-09,4349.27,3
5429,832,2024-08-17,2024-09-10,1112.22,3
5430,833,2024-07-24,2024-08-13,4156.06,4
5431,833,2024-09-05,2024-10-20,4867.72,2
5432,833,2024-08-28,2024-10-10,1948.05,2
5433,833,2024-08-10,2024-09-17,3761.57,2
5434,834,2024-08-13,2024-09-19,1599.75,2
5435,834,2025-05-22,2025-07-01,395.76,2
5436,834,2024-12-16,2025-01-22,1157.33,3
5437,834,2024-07-10,2024-07-28,326.03,2
5438,834,2025-02-07,2025-03-01,4141.56,2
5439,834,2025-03-26,2025-04-18,4459.56,2
5440,834,2025-02-08,2025-03-23,823.25,2
5441,834,2024-06-12,2024-07-24,4141.97,3
5442,834,2024-06-23,2024-07-18,4369.17,4
5443,834,2024-06-30,2024-08-09,2059.71,3
5444,835,2024-09-04,2024-09-23,2880.64,2
5445,835,2024-07-15,2024-08-01,4336.23,4
5446,835,2024-09-05,2024-09-27,3558.67,2
5447,835,2025-01-14,2025-02-07,1568.7,2
5448,835,2025-05-07,2025-06-11,4624.97,2
5449,835,2024-11-26,2024-12-16,3170.09,2
5450,835,2024-09-23,2024-11-03,1532.24,2
5451,835,2024-10-05,2024-11-04,3294.13,2
5452,836,2025-06-03,2025-07-15,4980.24,3
5453,836,2024-08-02,2024-09-06,3969.29,2
5454,836,2024-10-02,2024-10-20,3984.48,2
5455,836,2025-03-24,2025-04-26,2365.64,2
5456,836,2024-10-09,2024-11-02,2174.0,4
5457,836,2025-01-08,2025-01-28,4017.17,1
5458,836,2025-02-14,2025-03-06,2233.09,2
5459,836,2024-10-09,2024-10-25,3894.65,2
5460,837,2024-11-22,2024-12-30,1178.12,1
5461,837,2025-05-12,2025-06-02,1368.76,2
5462,837,2024-07-08,2024-08-07,1629.92,4
5463,837,2024-08-12,2024-09-07,4089.3,4
5464,837,2024-08-02,2024-08-29,4664.64,2
5465,837,2024-06-18,2024-07-28,1708.0,2
5466,837,2025-01-18,2025-03-03,3280.68,2
5467,837,2024-09-18,2024-10-07,1770.98,1
5468,837,2025-03-10,2025-04-06,4366.97,2
5469,837,2024-11-02,2024-11-25,1163.11,2
5470,838,2025-02-12,2025-03-27,2773.89,2
5471,838,2025-01-05,2025-02-16,1736.52,1
5472,838,2024-11-12,2024-12-15,522.22,2
5473,838,2024-12-25,2025-01-13,2855.63,2
5474,838,2024-07-13,2024-08-21,3338.95,1
5475,838,2024-12-16,2025-01-20,3290.01,2
5476,838,2024-08-08,2024-09-13,861.47,2
5477,839,2025-01-14,2025-02-14,3877.22,2
5478,839,2025-01-09,2025-02-03,3950.54,1
5479,839,2024-09-16,2024-10-31,335.69,2
5480,840,2024-06-12,2024-07-02,3371.29,2
5481,840,2024-06-17,2024-08-01,3414.61,1
5482,840,2025-02-07,2025-02-28,1489.89,2
5483,840,2025-05-12,2025-06-08,4102.56,1
5484,840,2025-01-17,2025-02-23,1219.68,2
5485,840,2025-03-31,2025-05-11,3812.0,3
5486,841,2024-12-07,2025-01-08,713.3,3
5487,841,2025-01-18,2025-02-21,4595.99,4
5488,841,2025-04-14,2025-05-20,987.15,1
5489,841,2024-06-22,2024-08-06,3593.25,2
5490,841,2024-09-12,2024-10-13,1129.04,2
5491,841,2024-10-26,2024-12-02,2096.83,2
5492,841,2025-04-19,2025-05-23,822.45,2
5493,841,2025-01-22,2025-03-08,720.4,3
5494,842,2025-05-08,2025-05-29,2238.36,1
5495,842,2024-06-20,2024-07-08,659.61,4
5496,842,2024-12-15,2025-01-14,3137.8,3
5497,842,2025-06-01,2025-07-05,4115.24,2
5498,842,2024-11-01,2024-11-18,1400.03,4
5499,842,2024-08-21,2024-09-22,1999.03,2
5500,842,2025-01-05,2025-01-28,1858.49,1
5501,842,2025-05-20,2025-06-09,988.83,2
5502,842,2024-06-25,2024-07-11,2746.76,2
5503,843,2024-10-24,2024-11-24,4839.14,1
5504,843,2025-03-14,2025-04-12,2506.73,2
5505,843,2025-01-05,2025-02-05,3355.42,2
5506,843,2024-09-14,2024-10-05,3629.21,4
5507,843,2025-03-04,2025-03-21,732.74,1
5508,843,2024-12-29,2025-02-03,4118.9,2
5509,844,2025-03-10,2025-04-10,373.57,2
5510,844,2024-09-27,2024-10-13,470.5,2
5511,844,2024-10-09,2024-11-01,2261.22,2
5512,844,2024-09-18,2024-10-05,222.38,1
5513,844,2025-05-28,2025-06-15,2182.45,2
5514,845,2025-02-05,2025-03-02,892.38,2
5515,845,2024-09-24,2024-10-13,576.13,2
5516,845,2024-12-16,2024-12-31,2997.03,2
5517,845,2025-03-11,2025-04-05,1240.97,1
5518,845,2025-05-18,2025-06-12,2154.98,3
5519,845,2024-12-27,2025-02-07,4798.56,2
5520,846,2025-02-19,2025-03-26,1395.36,1
5521,846,2025-05-09,2025-05-25,4380.76,2
5522,846,2024-10-07,2024-10-29,131.29,3
5523,847,2024-10-10,2024-11-15,3218.99,2
5524,847,2025-03-15,2025-04-08,3158.17,4
5525,847,2024-12-17,2025-01-06,1709.75,1
5526,847,2024-11-24,2024-12-14,3929.25,4
5527,847,2025-02-12,2025-03-11,4121.59,2
5528,847,2025-02-12,2025-03-11,332.35,1
5529,847,2024-07-13,2024-08-12,2840.0,2
5530,848,2024-08-04,2024-08-27,1715.48,2
5531,848,2024-09-23,2024-11-02,767.68,2
5532,848,2024-11-21,2024-12-15,1474.55,4
5533,848,2024-12-19,2025-01-18,2559.23,2
5534,848,2025-01-04,2025-01-28,4564.21,2
5535,848,2025-05-31,2025-07-07,2998.82,4
5536,849,2024-11-15,2024-12-30,3501.22,1
5537,849,2024-06-12,2024-07-08,1631.72,2
5538,849,2025-04-28,2025-05-15,2120.87,2
5539,849,2024-12-09,2024-12-31,2425.23,1
5540,849,2025-02-07,2025-03-18,2270.33,4
5541,849,2024-10-25,2024-12-09,2451.79,1
5542,849,2024-12-07,2024-12-22,4189.43,2
5543,849,2025-03-13,2025-04-04,4681.88,3
5544,849,2025-04-10,2025-05-10,2714.36,1
5545,849,2024-07-31,2024-09-12,3948.62,4
5546,850,2025-05-11,2025-06-13,110.88,2
5547,850,2024-07-11,2024-08-22,155.05,1
5548,850,2025-01-19,2025-03-02,779.6,2
5549,850,2024-08-14,2024-09-13,4353.98,2
5550,850,2025-05-09,2025-06-08,4809.98,2
5551,850,2025-03-08,2025-04-06,1861.14,2
5552,850,2024-07-30,2024-09-02,2745.78,2
5553,850,2025-03-18,2025-05-01,4124.32,3
5554,850,2024-10-14,2024-11-14,2390.94,1
5555,850,2025-04-08,2025-04-27,4068.93,2
5556,851,2025-01-17,2025-02-27,2786.73,2
5557,851,2024-12-12,2024-12-29,4503.42,2
5558,851,2025-05-30,2025-06-28,655.8,3
5559,851,2024-06-07,2024-06-29,1109.49,1
5560,851,2024-07-30,2024-09-04,4555.61,2
5561,851,2025-05-15,2025-06-19,2919.64,2
5562,851,2024-09-03,2024-09-29,1281.8,2
5563,851,2024-10-13,2024-11-22,2169.23,2
5564,851,2025-04-07,2025-05-18,283.77,2
5565,852,2024-12-24,2025-02-01,548.66,1
5566,852,2024-06-09,2024-07-24,194.74,2
5567,852,2024-09-22,2024-10-29,4631.38,4
5568,852,2025-05-24,2025-06-24,2058.11,2
5569,852,2025-02-21,2025-04-05,662.98,1
5570,852,2024-07-24,2024-08-14,3611.25,2
5571,853,2024-11-12,2024-12-15,3793.79,1
5572,853,2024-11-28,2024-12-20,532.2,1
5573,853,2025-04-12,2025-05-23,4744.1,2
5574,853,2025-05-27,2025-07-03,733.67,2
5575,853,2024-07-21,2024-08-08,2034.49,2
5576,853,2024-08-19,2024-09-20,351.08,2
5577,853,2024-07-10,2024-08-15,3896.31,2
5578,853,2024-08-06,2024-08-22,2495.67,2
5579,853,2025-04-12,2025-05-17,1386.55,2
5580,854,2025-05-11,2025-06-10,3320.95,1
5581,854,2024-08-15,2024-09-14,1759.11,3
5582,854,2024-10-20,2024-11-23,4493.91,1
5583,854,2024-11-05,2024-12-20,2590.28,2
5584,854,2025-02-03,2025-03-14,2788.31,2
5585,854,2024-08-02,2024-09-01,624.56,2
5586,854,2024-11-14,2024-12-11,2308.15,2
5587,854,2025-03-14,2025-04-17,4403.24,2
5588,854,2024-08-08,2024-09-10,1302.11,2
5589,854,2025-03-05,2025-04-15,684.31,2
5590,855,2024-12-25,2025-01-13,1560.8,1
5591,855,2024-11-24,2024-12-24,2540.16,2
5592,855,2025-03-20,2025-04-11,2205.36,2
5593,855,2025-04-22,2025-06-06,690.55,2
5594,855,2025-01-12,2025-02-10,1672.55,1
5595,855,2024-10-13,2024-11-19,2234.71,2
5596,855,2025-03-10,2025-03-28,4404.77,2
5597,855,2025-06-03,2025-07-14,326.3,4
5598,855,2025-03-15,2025-04-17,4538.97,4
5599,855,2024-09-23,2024-10-09,2330.65,1
5600,856,2025-04-19,2025-05-29,2261.25,1
5601,856,2024-09-21,2024-10-07,4899.41,2
5602,856,2024-12-04,2024-12-21,2122.18,2
5603,856,2024-12-11,2025-01-01,4685.65,2
5604,856,2024-07-03,2024-08-12,4605.24,2
5605,857,2024-09-20,2024-10-28,3752.63,4
5606,857,2024-10-28,2024-11-16,190.85,1
5607,857,2024-07-06,2024-08-16,4157.42,2
5608,857,2024-09-04,2024-10-11,2506.25,1
5609,857,2024-11-22,2024-12-24,4627.83,2
5610,857,2024-06-08,2024-07-04,3002.38,2
5611,857,2025-03-02,2025-03-24,4799.25,2
5612,857,2024-10-17,2024-11-15,3182.59,2
5613,858,2024-12-29,2025-01-30,589.57,4
5614,858,2024-11-16,2024-12-18,4373.35,2
5615,858,2024-10-17,2024-11-29,3214.09,2
5616,858,2025-02-19,2025-03-13,4539.39,2
5617,859,2025-02-04,2025-02-23,2540.74,1
5618,859,2024-06-10,2024-07-01,1656.86,2
5619,859,2025-01-28,2025-03-10,2395.0,2
5620,859,2024-12-20,2025-01-15,810.25,2
5621,859,2025-03-28,2025-04-22,894.91,2
5622,859,2024-10-26,2024-11-22,777.52,2
5623,859,2024-06-16,2024-07-13,2967.22,4
5624,859,2025-01-26,2025-02-25,482.27,2
5625,859,2025-02-25,2025-03-30,3321.92,1
5626,859,2025-01-28,2025-03-07,3810.32,2
5627,860,2025-02-05,2025-03-14,1040.94,1
5628,860,2025-05-27,2025-06-17,476.02,1
5629,860,2025-05-10,2025-06-14,3062.43,1
5630,860,2025-03-31,2025-04-24,4405.22,1
5631,860,2025-02-17,2025-03-05,4117.89,2
5632,860,2024-07-02,2024-08-16,4928.35,2
5633,860,2024-10-06,2024-10-28,4840.16,4
5634,860,2025-05-05,2025-06-07,3948.79,1
5635,861,2024-06-17,2024-07-19,3216.47,4
5636,861,2024-08-27,2024-09-19,2205.16,4
5637,861,2024-12-27,2025-02-04,3719.68,1
5638,861,2024-12-20,2025-01-08,4294.13,1
5639,861,2025-05-03,2025-06-15,3611.12,3
5640,861,2024-06-28,2024-07-31,2948.04,1
5641,861,2025-05-29,2025-06-23,1463.91,2
5642,862,2025-04-14,2025-04-29,4510.53,2
5643,862,2024-11-18,2024-12-07,2493.75,2
5644,862,2024-08-24,2024-09-27,4842.61,4
5645,862,2024-08-02,2024-08-26,2772.33,1
5646,862,2025-01-26,2025-02-25,2704.41,2
5647,862,2024-10-31,2024-12-05,888.52,2
5648,862,2024-12-11,2025-01-11,1801.69,2
5649,862,2024-08-01,2024-08-29,2326.46,2
5650,862,2024-07-20,2024-08-10,1454.8,1
5651,862,2025-03-29,2025-05-09,2954.64,4
5652,863,2025-03-04,2025-04-15,4962.52,1
5653,863,2025-05-10,2025-06-24,3548.77,2
5654,863,2024-11-30,2024-12-21,2825.36,3
5655,863,2024-07-06,2024-08-09,2747.12,2
5656,863,2024-12-15,2025-01-19,633.18,2
5657,863,2024-10-30,2024-11-21,2368.13,2
5658,863,2024-07-28,2024-08-14,585.25,4
5659,863,2025-03-11,2025-03-31,3290.68,2
5660,863,2025-02-11,2025-03-05,2263.91,2
5661,863,2025-02-16,2025-03-10,468.76,2
5662,864,2025-03-17,2025-04-28,4284.44,3
5663,864,2024-10-25,2024-11-28,4962.97,2
5664,864,2025-02-01,2025-02-19,2961.21,3
5665,865,2024-08-14,2024-09-09,3575.3,1
5666,865,2024-09-23,2024-10-09,2791.18,2
5667,865,2025-02-13,2025-03-09,331.67,3
5668,865,2024-12-11,2024-12-30,3955.87,2
5669,865,2024-10-11,2024-11-03,1341.74,1
5670,866,2025-05-11,2025-05-28,1549.39,2
5671,866,2025-04-16,2025-05-19,255.21,2
5672,866,2024-10-31,2024-12-04,511.79,2
5673,866,2024-06-15,2024-07-02,2421.63,2
5674,866,2025-01-17,2025-02-08,1561.82,2
5675,866,2025-02-21,2025-04-03,2450.64,2
5676,866,2025-01-10,2025-02-07,4778.04,2
5677,866,2024-09-11,2024-10-19,4095.64,3
5678,866,2024-11-15,2024-12-04,475.53,2
5679,867,2025-04-30,2025-05-19,1964.78,2
5680,867,2024-10-10,2024-11-01,1942.58,2
5681,867,2024-09-10,2024-09-26,293.0,3
5682,867,2025-02-21,2025-03-28,426.77,2
5683,867,2025-04-08,2025-05-02,3052.3,2
5684,867,2024-11-21,2025-01-02,3699.36,2
5685,867,2024-10-24,2024-11-16,4751.42,2
5686,867,2024-10-09,2024-10-25,1823.67,1
5687,867,2024-10-25,2024-11-13,2236.16,4
5688,868,2024-10-02,2024-11-15,4093.47,3
5689,868,2025-04-09,2025-05-12,314.3,2
5690,868,2025-05-19,2025-06-06,2780.96,3
5691,868,2024-09-17,2024-10-31,277.91,4
5692,868,2025-05-02,2025-06-07,3761.99,2
5693,869,2025-03-03,2025-04-09,4941.45,1
5694,869,2025-04-11,2025-05-16,2324.44,2
5695,869,2024-12-27,2025-01-26,1763.46,2
5696,869,2025-03-31,2025-05-03,572.34,4
5697,869,2024-10-22,2024-11-18,1495.87,2
5698,869,2025-05-31,2025-06-29,2454.29,2
5699,869,2025-03-08,2025-04-21,2517.89,2
5700,869,2024-08-22,2024-09-24,1288.18,2
5701,870,2024-11-18,2024-12-23,3277.08,2
5702,870,2025-04-01,2025-05-04,705.67,2
5703,870,2025-02-06,2025-02-24,4972.04,1
5704,870,2024-09-25,2024-10-29,2091.14,1
5705,871,2025-02-27,2025-04-04,1179.05,2
5706,871,2024-11-21,2024-12-09,4827.74,2
5707,871,2025-02-23,2025-03-14,2024.31,2
5708,871,2025-05-04,2025-06-14,1479.28,1
5709,871,2024-06-10,2024-07-11,543.26,2
5710,871,2024-09-23,2024-10-13,640.65,2
5711,872,2024-11-14,2024-12-03,4266.35,2
5712,872,2025-05-31,2025-06-25,1309.64,4
5713,872,2024-12-25,2025-01-11,2486.51,3
5714,872,2025-04-02,2025-04-30,2910.73,2
5715,872,2024-10-23,2024-11-12,2916.25,2
5716,872,2024-08-03,2024-08-24,2724.13,4
5717,872,2024-07-16,2024-08-26,2652.33,2
5718,872,2024-12-30,2025-01-14,3194.54,2
5719,873,2025-04-06,2025-05-14,443.43,2
5720,873,2025-01-04,2025-01-23,3029.33,2
5721,873,2024-10-21,2024-11-10,1277.62,2
5722,873,2025-03-20,2025-04-25,693.42,2
5723,873,2024-06-26,2024-07-21,4505.88,2
5724,873,2025-02-14,2025-03-30,4180.95,2
5725,873,2025-05-29,2025-07-08,2947.98,2
5726,874,2025-02-25,2025-03-30,4395.4,2
5727,874,2024-10-23,2024-12-05,1978.06,4
5728,874,2025-05-18,2025-06-19,353.27,3
5729,874,2025-05-10,2025-06-16,3904.15,2
5730,874,2025-02-09,2025-03-26,3307.51,3
5731,874,2024-06-16,2024-07-29,1237.42,4
5732,874,2025-05-14,2025-06-10,1416.92,4
5733,875,2025-01-05,2025-02-11,2114.79,2
5734,875,2024-07-27,2024-08-26,3360.4,2
5735,875,2025-05-02,2025-06-02,2711.37,2
5736,875,2024-09-24,2024-10-26,4899.34,1
5737,875,2024-10-07,2024-11-02,1231.82,2
5738,875,2025-01-17,2025-02-02,1308.42,4
5739,875,2024-12-24,2025-01-19,1984.38,4
5740,875,2024-12-23,2025-01-14,2779.36,2
5741,875,2024-10-10,2024-11-02,2021.78,2
5742,876,2024-07-24,2024-08-13,3458.9,2
5743,876,2025-02-04,2025-03-15,4100.59,2
5744,876,2025-05-29,2025-07-11,3631.3,2
5745,876,2024-11-04,2024-12-18,4921.99,2
5746,876,2024-06-16,2024-07-04,3209.3,1
5747,877,2025-02-12,2025-03-15,1051.77,2
5748,877,2024-08-03,2024-09-09,2095.13,2
5749,877,2025-04-13,2025-04-30,3464.33,2
5750,878,2024-08-27,2024-10-11,2783.93,2
5751,878,2024-08-28,2024-10-10,2364.3,2
5752,878,2024-06-25,2024-07-17,2234.08,2
5753,878,2025-05-08,2025-06-16,3748.96,3
5754,879,2024-11-07,2024-12-06,1928.18,1
5755,879,2025-05-06,2025-05-28,901.48,3
5756,879,2024-07-20,2024-08-06,4301.25,1
5757,879,2025-02-11,2025-03-25,3913.41,1
5758,879,2025-02-11,2025-03-25,646.2,1
5759,879,2024-07-08,2024-08-08,2883.23,2
5760,879,2024-08-08,2024-09-02,737.2,2
5761,879,2024-10-23,2024-11-11,3721.33,1
5762,879,2024-12-20,2025-01-06,3458.37,2
5763,879,2024-10-18,2024-11-06,2316.62,2
5764,880,2025-01-30,2025-03-10,4111.92,3
5765,880,2025-03-08,2025-04-16,1166.99,2
5766,880,2025-05-17,2025-06-15,2862.64,1
5767,880,2024-10-14,2024-11-22,3231.98,4
5768,880,2025-02-05,2025-03-17,1556.6,3
5769,880,2025-05-07,2025-05-26,4687.5,2
5770,880,2024-07-04,2024-08-04,1298.1,1
5771,880,2024-12-28,2025-01-29,1434.44,4
5772,880,2024-10-17,2024-11-11,2503.23,1
5773,880,2024-09-13,2024-10-04,637.13,2
5774,881,2025-01-09,2025-02-02,2457.57,1
5775,881,2025-02-22,2025-03-22,4122.93,2
5776,881,2024-07-17,2024-08-25,795.59,1
5777,881,2025-05-21,2025-06-07,499.28,2
5778,881,2025-01-15,2025-02-23,107.35,2
5779,881,2025-03-02,2025-04-07,3010.63,2
5780,881,2025-04-08,2025-05-03,2401.99,1
5781,881,2024-07-09,2024-08-23,2664.45,2
5782,881,2025-01-30,2025-02-26,1408.12,2
5783,882,2025-02-13,2025-03-03,3147.77,2
5784,882,2025-03-10,2025-04-16,4420.51,2
5785,882,2025-04-25,2025-05-31,273.49,2
5786,882,2025-03-07,2025-03-23,3084.0,1
5787,882,2024-10-23,2024-12-06,2546.18,1
5788,883,2025-02-01,2025-02-24,4799.65,2
5789,883,2025-05-21,2025-06-08,3422.33,1
5790,883,2024-07-17,2024-08-01,1231.82,4
5791,883,2024-12-16,2025-01-19,132.67,2
5792,884,2024-11-08,2024-12-02,2609.88,2
5793,884,2025-05-13,2025-06-11,3935.9,2
5794,884,2025-04-10,2025-04-29,2104.7,2
5795,884,2024-07-29,2024-09-10,4059.5,2
5796,884,2025-04-20,2025-05-16,860.23,2
5797,884,2025-01-02,2025-02-13,1870.83,2
5798,884,2025-03-12,2025-04-19,3340.37,2
5799,884,2024-07-30,2024-09-10,3431.67,2
5800,884,2025-05-12,2025-06-06,845.38,2
5801,885,2025-04-20,2025-05-31,1421.82,2
5802,885,2025-06-06,2025-07-10,2228.45,4
5803,885,2025-05-25,2025-06-17,2607.03,2
5804,886,2025-03-20,2025-04-24,3681.4,1
5805,886,2025-01-31,2025-02-21,3572.86,2
5806,886,2024-09-01,2024-09-26,4023.67,2
5807,886,2024-11-19,2024-12-31,4442.98,1
5808,886,2024-12-16,2025-01-16,1439.0,2
5809,886,2024-10-06,2024-11-04,4805.45,1
5810,886,2025-01-26,2025-03-04,1926.75,2
5811,886,2024-10-28,2024-11-25,3836.91,2
5812,886,2024-12-23,2025-02-04,265.44,2
5813,887,2025-01-04,2025-02-04,2241.99,2
5814,887,2025-03-24,2025-05-05,2022.86,1
5815,887,2025-04-02,2025-05-01,443.3,2
5816,887,2025-06-07,2025-06-28,1220.92,2
5817,887,2024-07-25,2024-08-15,2746.44,4
5818,887,2025-02-03,2025-03-03,977.83,4
5819,887,2025-03-29,2025-05-06,1278.78,2
5820,887,2025-01-05,2025-02-08,3185.23,1
5821,887,2025-02-18,2025-04-02,3664.78,2
5822,887,2025-03-30,2025-04-28,3177.31,2
5823,888,2025-02-02,2025-03-09,3796.67,1
5824,888,2024-10-04,2024-11-06,3259.31,2
5825,888,2025-05-15,2025-06-21,3525.87,2
5826,888,2024-06-08,2024-07-08,959.88,2
5827,888,2024-07-05,2024-08-01,3025.92,2
5828,889,2025-04-04,2025-05-15,1593.66,2
5829,889,2025-05-15,2025-06-20,689.91,1
5830,889,2024-11-21,2024-12-21,1810.75,1
5831,890,2024-09-20,2024-10-18,1712.75,2
5832,890,2024-07-11,2024-08-03,3300.18,1
5833,890,2024-08-03,2024-08-22,1309.23,2
5834,891,2024-09-13,2024-10-26,2095.35,2
5835,891,2024-12-19,2025-01-15,1152.54,3
5836,891,2024-06-18,2024-07-21,879.56,2
5837,891,2025-02-10,2025-03-22,4525.25,2
5838,891,2025-04-09,2025-05-03,2794.26,1
5839,891,2025-03-27,2025-04-24,1621.33,2
5840,892,2025-05-25,2025-06-21,2536.85,4
5841,892,2025-03-29,2025-05-06,2514.69,4
5842,892,2025-05-23,2025-06-12,290.79,1
5843,893,2024-11-06,2024-12-04,3184.76,2
5844,893,2025-05-11,2025-06-01,3338.37,4
5845,893,2024-11-09,2024-12-17,295.39,2
5846,893,2025-04-02,2025-05-06,174.23,2
5847,894,2024-10-05,2024-10-24,2221.75,3
5848,894,2024-12-04,2025-01-11,2362.35,2
5849,894,2025-01-16,2025-02-02,3586.87,1
5850,894,2024-12-07,2025-01-10,973.88,2
5851,894,2024-12-20,2025-02-01,4280.94,2
5852,894,2024-11-09,2024-12-24,2496.88,2
5853,894,2024-08-09,2024-09-12,1208.66,4
5854,894,2024-08-01,2024-09-03,1743.06,2
5855,895,2024-11-21,2024-12-13,4716.22,2
5856,895,2025-06-04,2025-06-25,3987.58,2
5857,895,2025-02-12,2025-03-11,4584.18,3
5858,895,2025-05-19,2025-06-09,2377.65,2
5859,895,2024-10-22,2024-11-25,3966.08,2
5860,896,2024-06-21,2024-07-27,4923.74,2
5861,896,2025-03-14,2025-04-02,1863.88,2
5862,896,2025-05-13,2025-06-27,2043.37,4
5863,896,2025-02-07,2025-02-25,2086.22,2
5864,896,2024-10-17,2024-11-22,3034.26,4
5865,896,2025-02-10,2025-03-18,842.52,2
5866,896,2024-09-20,2024-10-24,1140.95,2
5867,897,2024-08-16,2024-09-06,4955.88,2
5868,897,2025-05-13,2025-05-31,3735.15,2
5869,897,2024-12-29,2025-01-26,1756.47,2
5870,897,2025-01-07,2025-02-11,4439.34,3
5871,897,2024-10-20,2024-11-12,1884.95,2
5872,897,2025-01-18,2025-02-03,3787.95,3
5873,897,2024-09-30,2024-11-04,4291.96,2
5874,898,2024-07-13,2024-08-25,1130.43,1
5875,898,2024-10-16,2024-11-16,1615.93,2
5876,898,2025-03-12,2025-03-31,1076.55,2
5877,898,2025-01-17,2025-02-20,2058.65,2
5878,898,2024-12-12,2025-01-18,2755.2,2
5879,898,2024-06-23,2024-08-02,4739.17,2
5880,899,2024-08-08,2024-08-23,3799.57,1
5881,899,2025-05-31,2025-07-02,4396.56,4
5882,899,2024-09-06,2024-09-26,1275.71,2
5883,899,2025-05-15,2025-06-10,3411.82,2
5884,899,2025-03-15,2025-04-26,1309.12,2
5885,899,2024-06-26,2024-07-30,4412.55,2
5886,899,2025-02-11,2025-03-09,1640.89,2
5887,900,2024-07-07,2024-08-10,2054.24,1
5888,900,2024-09-07,2024-09-22,4584.81,4
5889,900,2025-03-22,2025-04-23,1384.56,3
5890,901,2024-08-27,2024-09-19,4973.31,1
5891,901,2025-02-12,2025-03-08,3182.7,3
5892,901,2025-02-08,2025-03-24,2937.76,3
5893,902,2024-08-08,2024-09-10,2635.97,2
5894,902,2024-09-02,2024-10-17,3160.14,2
5895,902,2024-10-27,2024-11-29,1036.53,2
5896,902,2024-06-30,2024-07-26,1255.19,1
5897,902,2024-12-11,2025-01-02,2180.31,2
5898,902,2025-04-29,2025-06-13,876.08,1
5899,902,2025-06-05,2025-06-22,4875.94,2
5900,902,2024-10-16,2024-11-28,2170.2,2
5901,903,2025-04-05,2025-05-20,4877.53,2
5902,903,2025-03-16,2025-04-12,1640.47,2
5903,903,2024-12-07,2025-01-17,337.69,2
5904,903,2024-06-15,2024-07-05,2044.99,1
5905,903,2025-05-12,2025-06-05,3887.4,2
5906,903,2024-07-23,2024-09-05,3704.96,3
5907,903,2024-08-14,2024-08-31,3921.34,2
5908,903,2025-02-15,2025-03-15,4701.2,2
5909,903,2025-03-27,2025-04-20,2318.34,1
5910,903,2025-05-19,2025-06-03,4189.75,2
5911,904,2024-10-27,2024-11-16,3390.91,2
5912,904,2025-04-11,2025-04-30,3633.39,2
5913,904,2025-03-03,2025-03-27,4457.21,1
5914,904,2024-07-06,2024-07-25,3897.76,2
5915,904,2025-02-12,2025-03-09,2142.52,2
5916,904,2024-11-29,2024-12-27,1979.21,4
5917,904,2025-03-18,2025-04-13,2476.25,2
5918,904,2024-10-06,2024-10-22,2369.89,2
5919,904,2025-02-18,2025-03-19,3416.74,2
5920,905,2025-02-03,2025-03-10,497.82,1
5921,905,2024-06-23,2024-08-02,4613.94,1
5922,905,2024-08-29,2024-09-16,1783.79,1
5923,905,2024-07-03,2024-07-19,3311.67,2
5924,905,2025-04-02,2025-05-01,3055.64,1
5925,905,2024-09-23,2024-11-05,4655.97,2
5926,906,2025-01-02,2025-02-16,830.38,2
5927,906,2024-11-18,2024-12-16,311.89,1
5928,906,2024-09-05,2024-10-04,2937.13,2
5929,906,2024-09-16,2024-10-29,1408.42,2
5930,906,2024-12-23,2025-01-29,283.0,4
5931,906,2025-04-08,2025-05-18,2182.36,1
5932,906,2025-02-22,2025-04-01,2546.03,2
5933,906,2025-03-02,2025-04-02,4856.58,2
5934,906,2024-06-08,2024-07-16,3859.49,2
5935,906,2024-06-10,2024-07-07,4582.14,2
5936,907,2024-09-01,2024-09-18,2825.22,2
5937,907,2024-07-12,2024-08-14,2202.71,1
5938,907,2025-02-25,2025-04-03,4072.1,2
5939,907,2025-03-06,2025-04-10,2671.59,3
5940,907,2024-12-19,2025-01-14,1122.69,2
5941,907,2024-11-26,2024-12-28,1732.32,1
5942,907,2025-05-15,2025-06-28,1601.33,4
5943,907,2024-10-23,2024-11-24,1833.62,4
5944,907,2025-05-12,2025-06-02,2444.54,1
5945,908,2025-01-17,2025-02-22,264.96,2
5946,908,2024-08-31,2024-09-20,3166.84,4
5947,908,2024-09-18,2024-10-21,2219.59,2
5948,909,2024-09-10,2024-09-27,3146.82,2
5949,909,2024-06-11,2024-07-17,169.61,2
5950,909,2024-08-31,2024-10-06,819.4,3
5951,909,2024-10-27,2024-11-27,221.59,2
5952,910,2025-02-17,2025-03-11,168.83,4
5953,910,2024-07-10,2024-07-25,2022.14,1
5954,910,2025-03-03,2025-04-06,3252.49,2
5955,910,2024-07-07,2024-07-27,445.79,2
5956,910,2024-11-28,2025-01-04,2609.52,1
5957,911,2024-11-20,2024-12-31,3713.52,2
5958,911,2024-06-09,2024-07-18,1300.97,2
5959,911,2024-08-28,2024-10-03,4013.19,3
5960,911,2024-09-18,2024-10-06,3446.08,2
5961,912,2024-09-29,2024-10-31,4888.17,2
5962,912,2024-12-17,2025-01-27,1654.82,2
5963,912,2024-12-27,2025-02-06,1353.94,2
5964,912,2025-05-10,2025-06-14,113.25,2
