id,fatura_id,data_pagamento,valor_pago
2498,3315,2025-04-22,302.97
2499,3316,2024-09-22,610.49
2500,3318,2024-09-20,193.31
2501,3319,2024-11-02,522.96
2502,3320,2025-05-21,89.88
2503,3321,2025-01-27,1199.5
2504,3322,2024-06-26,1471.63
2505,3323,2024-11-21,1779.24
2506,3324,2024-10-16,137.29
2507,3325,2024-07-19,884.19
2508,3326,2024-10-15,1431.95
2509,3327,2024-12-05,159.42
2510,3329,2024-12-17,100.59
2511,3330,2024-09-10,212.24
2512,3331,2025-05-14,2282.24
2513,3332,2025-06-03,20.77
2514,3333,2025-05-19,1298.6
2515,3334,2024-11-30,111.73
2516,3335,2025-05-30,1711.41
2517,3337,2024-10-24,1515.84
2518,3338,2025-01-24,832.43
2519,3339,2024-08-16,781.58
2520,3340,2024-09-27,672.63
2521,3341,2024-12-22,487.86
2522,3342,2024-12-09,2854.46
2523,3342,2024-12-05,927.39
2524,3346,2024-11-15,486.58
2525,3348,2024-09-01,1310.3
2526,3350,2024-11-13,371.63
2527,3353,2025-01-17,186.55
2528,3354,2025-02-07,485.86
2529,3355,2024-08-14,191.26
2530,3356,2025-03-08,228.81
2531,3357,2024-12-22,749.02
2532,3358,2025-02-24,1528.75
2533,3360,2024-10-05,1204.43
2534,3361,2025-02-21,2862.54
2535,3365,2024-08-29,2639.07
2536,3365,2024-07-20,46.61
2537,3366,2025-07-01,2631.1
2538,3368,2025-07-03,3586.88
2539,3370,2024-08-08,1093.39
2540,3371,2025-02-01,2299.42
2541,3372,2025-05-17,2069.39
2542,3373,2024-10-20,2524.46
2543,3374,2025-01-17,1578.66
2544,3374,2025-01-02,185.59
2545,3375,2024-07-06,307.39
2546,3376,2025-07-10,382.17
2547,3377,2025-03-20,766.08
2548,3379,2025-06-28,1254.58
2549,3380,2024-09-23,308.54
2550,3382,2024-09-19,1278.15
2551,3383,2025-01-30,41.46
2552,3384,2025-02-17,609.55
2553,3387,2025-04-21,243.3
2554,3388,2024-10-21,515.68
2555,3389,2025-01-13,90.38
2556,3391,2024-12-22,88.86
2557,3392,2024-10-03,459.15
2558,3395,2024-11-18,331.27
2559,3395,2024-10-24,88.2
2560,3396,2024-12-10,2635.95
2561,3397,2024-11-25,1056.41
2562,3399,2024-12-01,360.4
2563,3401,2025-06-08,2303.97
2564,3402,2024-12-16,475.92
2565,3403,2024-06-25,21.32
2566,3404,2025-06-07,874.52
2567,3405,2024-12-12,51.91
2568,3407,2025-01-11,457.95
2569,3409,2024-10-30,1080.56
2570,3410,2024-08-05,1645.87
2571,3412,2024-08-12,1804.89
2572,3413,2025-04-10,1104.22
2573,3414,2024-11-24,86.62
2574,3415,2025-03-28,47.56
2575,3416,2024-11-28,2074.39
2576,3417,2024-08-19,4185.98
2577,3418,2024-09-13,1356.33
2578,3420,2024-09-19,5.76
2579,3421,2025-03-31,2534.53
2580,3423,2024-10-13,91.95
2581,3424,2025-03-29,395.22
2582,3426,2025-01-27,66.78
2583,3428,2025-01-05,1980.6
2584,3429,2025-03-08,80.87
2585,3430,2025-06-13,3027.94
2586,3431,2025-06-17,298.01
2587,3431,2025-06-25,300.63
2588,3435,2025-01-09,1286.1
2589,3436,2025-02-14,2129.87
2590,3438,2025-02-17,3045.23
2591,3440,2025-02-05,1683.76
2592,3442,2024-08-23,1651.7
2593,3443,2025-03-28,2428.09
2594,3444,2024-08-08,2657.13
2595,3445,2025-02-01,3321.48
2596,3447,2025-05-16,1360.43
2597,3450,2024-07-03,140.54
2598,3452,2024-10-29,1311.25
2599,3456,2024-08-26,3101.73
2600,3457,2025-06-22,1479.18
2601,3458,2025-04-11,1335.2
2602,3459,2024-10-21,1098.1
2603,3460,2024-11-22,1409.42
2604,3461,2024-08-18,485.24
2605,3462,2024-12-22,1624.59
2606,3464,2025-03-17,1148.24
2607,3465,2025-07-15,2105.68
2608,3467,2024-10-15,3015.33
2609,3470,2024-08-13,3520.34
2610,3471,2025-05-11,1980.07
2611,3472,2025-06-27,455.74
2612,3475,2025-01-14,1738.26
2613,3476,2025-01-04,1498.42
2614,3477,2024-09-10,853.69
2615,3478,2025-06-18,1448.97
2616,3479,2025-03-03,708.06
2617,3480,2024-10-14,1044.54
2618,3482,2024-09-07,225.81
2619,3484,2024-07-22,663.98
2620,3485,2025-05-14,1271.38
2621,3487,2024-10-10,4303.79
2622,3488,2024-09-22,2318.84
2623,3489,2024-12-30,1868.07
2624,3490,2024-09-22,495.26
2625,3492,2025-05-07,3059.91
2626,3493,2024-08-26,983.3
2627,3495,2025-04-27,56.14
2628,3498,2025-07-28,3453.86
2629,3501,2024-11-02,1954.68
2630,3502,2025-05-05,81.06
2631,3503,2024-10-08,790.55
2632,3504,2025-02-11,1671.33
2633,3505,2024-11-20,1261.21
2634,3508,2024-10-12,883.2
2635,3509,2024-08-02,2503.31
2636,3510,2024-11-24,1618.33
2637,3511,2024-07-11,2612.43
2638,3516,2025-06-21,1386.69
2639,3517,2024-10-24,3774.99
2640,3517,2024-10-21,270.76
2641,3518,2024-09-06,28.82
2642,3522,2025-02-16,2120.4
2643,3524,2025-02-23,790.97
2644,3525,2025-04-25,405.77
2645,3526,2025-06-24,1068.57
2646,3527,2025-03-23,838.58
2647,3529,2024-07-30,703.44
2648,3530,2024-12-28,1816.8
2649,3531,2025-01-24,1510.44
2650,3531,2025-01-26,806.29
2651,3532,2024-09-19,3823.91
2652,3534,2025-01-12,3795.5
2653,3536,2025-02-07,372.63
2654,3538,2025-04-09,954.47
2655,3539,2025-03-12,3647.83
2656,3540,2024-09-04,4500.02
2657,3542,2025-05-04,68.4
2658,3543,2025-02-01,1063.78
2659,3544,2024-09-16,781.11
2660,3545,2024-10-17,769.3
2661,3546,2025-05-13,2086.97
2662,3547,2025-05-01,1172.62
2663,3548,2024-11-27,952.43
2664,3550,2024-12-16,2115.64
2665,3551,2024-09-01,153.23
2666,3551,2024-08-24,493.07
2667,3552,2024-09-23,2803.62
2668,3553,2024-09-12,262.79
2669,3554,2025-02-23,1372.0
2670,3555,2024-11-21,4276.24
2671,3556,2025-07-20,168.93
2672,3557,2024-12-30,40.15
2673,3558,2025-01-09,179.58
2674,3558,2025-02-16,4.91
2675,3559,2024-11-24,28.6
2676,3560,2024-07-12,1299.89
2677,3561,2025-03-21,3916.94
2678,3562,2025-06-01,120.93
2679,3563,2024-12-05,105.74
2680,3564,2025-03-17,330.52
2681,3565,2024-11-02,1261.53
2682,3566,2025-02-28,279.67
2683,3568,2025-03-07,3314.0
2684,3571,2025-02-27,3124.28
2685,3572,2025-04-27,3.91
2686,3574,2025-03-07,1109.77
2687,3575,2025-04-09,2505.78
2688,3576,2025-03-11,1149.7
2689,3576,2025-02-28,1232.46
2690,3577,2024-09-30,2190.27
2691,3578,2024-08-01,632.03
2692,3579,2024-11-23,2184.06
2693,3580,2025-07-04,2037.13
2694,3581,2025-05-21,2206.77
2695,3584,2025-03-12,1195.41
2696,3585,2024-08-14,2159.4
2697,3586,2024-12-28,338.03
2698,3587,2025-05-16,937.44
2699,3587,2025-06-13,62.36
2700,3588,2025-08-01,3108.24
2701,3590,2024-12-10,1893.95
2702,3590,2024-11-02,307.76
2703,3593,2025-05-25,517.98
2704,3596,2025-06-13,1961.8
2705,3597,2025-03-24,2251.64
2706,3598,2024-12-19,1170.14
2707,3598,2024-11-14,49.5
2708,3599,2024-10-06,2299.31
2709,3601,2025-05-24,2410.38
2710,3605,2025-06-07,634.8
2711,3606,2025-04-16,577.5
2712,3607,2025-04-11,209.43
2713,3608,2024-12-06,1310.61
2714,3608,2024-12-10,2404.72
2715,3609,2024-08-30,1117.29
2716,3611,2024-10-27,1064.35
2717,3611,2024-10-04,687.41
2718,3612,2025-07-31,2924.64
2719,3613,2024-10-07,758.13
2720,3614,2024-06-23,648.26
2721,3616,2025-06-16,78.27
2722,3618,2025-03-15,1648.2
2723,3620,2024-11-20,82.02
2724,3622,2025-02-05,680.66
2725,3623,2025-02-06,1551.71
2726,3624,2025-01-22,1598.13
2727,3624,2025-02-11,356.38
2728,3626,2024-10-13,4543.79
2729,3627,2024-10-08,2440.86
2730,3628,2024-10-09,143.28
2731,3629,2025-01-18,100.17
2732,3630,2024-09-02,3234.12
2733,3632,2025-03-19,711.88
2734,3634,2024-08-11,711.7
2735,3635,2025-05-12,1823.36
2736,3636,2025-07-09,2271.97
2737,3636,2025-06-26,1044.19
2738,3639,2025-01-03,2152.0
2739,3641,2025-02-11,1511.13
2740,3642,2024-11-07,1028.21
2741,3645,2025-03-08,1125.75
2742,3649,2024-07-21,1678.46
2743,3651,2024-08-09,760.49
2744,3652,2025-02-05,59.75
2745,3653,2024-08-20,2751.32
2746,3654,2025-03-31,785.97
2747,3656,2025-04-10,921.33
2748,3656,2025-03-28,795.04
2749,3657,2025-06-27,423.96
2750,3658,2025-03-03,2859.94
2751,3660,2025-03-04,286.06
2752,3662,2024-08-29,820.52
2753,3664,2024-12-22,814.9
2754,3665,2025-03-05,1480.55
2755,3666,2024-09-20,242.72
2756,3668,2024-11-08,1490.19
2757,3669,2024-10-02,7.61
2758,3670,2024-11-15,2060.91
2759,3673,2025-06-03,88.92
2760,3674,2025-03-19,872.84
2761,3675,2024-10-31,562.62
2762,3677,2024-10-19,35.37
2763,3678,2025-06-08,1459.99
2764,3679,2025-02-17,159.08
2765,3681,2025-06-18,625.05
2766,3682,2024-09-12,2967.55
2767,3683,2025-03-11,251.58
2768,3684,2024-08-24,1248.11
2769,3686,2025-05-18,3188.67
2770,3687,2025-03-13,613.14
2771,3689,2025-04-18,2381.69
2772,3690,2024-08-21,1237.84
2773,3691,2024-10-25,1216.53
2774,3693,2024-10-14,1.12
2775,3694,2024-11-06,653.08
2776,3695,2024-07-13,4094.6
2777,3696,2024-10-02,541.39
2778,3697,2025-07-28,1041.95
2779,3698,2024-12-21,2381.7
2780,3699,2025-03-23,3427.53
2781,3701,2025-04-13,2541.95
2782,3701,2025-05-05,1317.24
2783,3702,2024-08-16,2082.31
2784,3703,2025-04-20,2131.45
2785,3704,2024-11-02,197.54
2786,3706,2025-05-27,2415.11
2787,3709,2025-02-20,73.3
2788,3710,2024-10-05,1923.97
2789,3710,2024-10-03,1476.55
2790,3711,2024-08-02,1177.99
2791,3712,2024-10-30,189.37
2792,3713,2025-01-04,992.85
2793,3714,2025-05-22,2471.84
2794,3716,2024-07-13,277.49
2795,3719,2025-05-21,2377.5
2796,3720,2025-02-18,140.75
2797,3722,2025-01-24,380.04
2798,3723,2025-03-09,1923.72
2799,3726,2024-11-24,647.09
2800,3727,2024-10-28,837.77
2801,3728,2025-04-02,814.1
2802,3729,2024-11-19,838.95
2803,3731,2024-09-06,114.84
2804,3733,2025-07-04,35.46
2805,3736,2024-09-11,119.31
2806,3737,2025-01-06,3386.83
2807,3738,2025-02-23,387.23
2808,3739,2024-12-31,704.26
2809,3740,2024-12-01,1080.09
2810,3741,2025-04-10,2072.22
2811,3742,2024-12-22,656.11
2812,3742,2024-11-15,213.76
2813,3743,2024-11-17,1049.84
2814,3745,2025-05-08,459.01
2815,3746,2024-10-22,678.89
2816,3748,2025-04-02,1959.93
2817,3749,2024-10-17,927.63
2818,3750,2025-02-26,795.91
2819,3751,2025-03-13,2528.66
2820,3751,2025-02-14,503.94
2821,3755,2025-05-14,586.21
2822,3756,2025-06-09,915.78
2823,3757,2024-09-29,186.57
2824,3758,2025-02-08,434.95
2825,3760,2024-10-03,3938.8
2826,3761,2024-06-17,3304.31
2827,3761,2024-07-28,615.33
2828,3763,2025-01-09,342.93
2829,3766,2025-05-06,1761.28
2830,3769,2025-07-21,839.19
2831,3770,2024-11-02,856.06
2832,3771,2025-06-22,1057.84
2833,3772,2025-01-02,6.35
2834,3774,2024-12-12,3089.73
2835,3775,2025-03-25,59.27
2836,3776,2025-02-04,90.02
2837,3777,2024-10-27,365.95
2838,3778,2025-06-02,1751.14
2839,3780,2025-07-03,581.94
2840,3782,2025-06-04,933.26
2841,3783,2024-11-23,3117.96
2842,3784,2024-09-28,326.03
2843,3785,2024-07-06,4214.08
2844,3787,2025-07-09,2374.86
2845,3789,2024-08-16,423.0
2846,3791,2025-06-12,2679.07
2847,3792,2024-10-22,3663.54
2848,3792,2024-10-16,740.13
2849,3793,2024-08-02,644.96
2850,3795,2024-10-05,409.91
2851,3798,2024-09-28,2880.09
2852,3800,2024-08-31,2040.83
2853,3801,2024-07-13,470.46
2854,3802,2024-10-09,1580.48
2855,3804,2024-09-23,1523.78
2856,3806,2025-02-16,132.67
2857,3807,2024-10-28,2111.77
2858,3808,2024-10-13,1572.72
2859,3810,2024-07-30,772.85
2860,3813,2025-06-15,1375.55
2861,3814,2025-07-12,513.91
2862,3815,2025-04-28,632.56
2863,3817,2025-03-21,1555.68
2864,3818,2025-01-10,2052.37
2865,3821,2025-04-24,521.43
2866,3822,2024-12-18,82.67
2867,3824,2024-10-29,4343.34
2868,3825,2025-01-29,766.31
2869,3826,2025-03-29,922.58
2870,3827,2024-10-28,430.95
2871,3828,2024-10-30,3486.07
2872,3834,2025-01-08,2105.01
2873,3835,2025-03-29,1595.29
2874,3836,2024-08-08,1565.18
2875,3837,2024-07-21,646.32
2876,3839,2025-06-06,1102.11
2877,3840,2025-05-24,1953.81
2878,3841,2025-04-19,2992.41
2879,3842,2025-02-27,1960.62
2880,3843,2024-07-27,893.13
2881,3844,2024-09-18,169.72
2882,3844,2024-07-29,112.95
2883,3845,2024-08-23,1652.64
2884,3846,2024-10-02,57.2
2885,3847,2025-05-05,2682.1
2886,3850,2024-10-04,1690.78
2887,3854,2025-07-26,1821.1
2888,3855,2025-03-24,56.08
2889,3857,2025-04-16,1122.81
2890,3858,2024-08-16,644.9
2891,3859,2024-12-22,1956.09
2892,3862,2024-12-23,1085.65
2893,3866,2025-07-30,183.56
2894,3866,2025-06-24,919.91
2895,3867,2025-03-06,344.56
2896,3868,2025-03-04,1185.48
2897,3870,2025-06-10,241.64
2898,3871,2025-06-25,1283.2
2899,3872,2024-11-14,469.39
2900,3873,2024-09-20,846.52
2901,3874,2025-04-25,950.09
2902,3876,2025-05-12,304.36
2903,3877,2025-07-11,1287.16
2904,3878,2024-09-30,564.14
2905,3879,2024-08-25,54.16
2906,3880,2024-09-16,289.17
2907,3881,2025-01-24,192.44
2908,3881,2025-01-22,496.31
2909,3882,2025-05-31,2579.4
2910,3883,2025-07-16,1775.21
2911,3883,2025-07-03,782.68
2912,3885,2025-03-05,3716.04
2913,3886,2025-03-08,1584.81
2914,3888,2024-08-09,77.89
2915,3888,2024-08-04,22.24
2916,3889,2025-04-22,1793.25
2917,3890,2024-12-21,961.16
2918,3892,2025-04-11,549.5
2919,3895,2024-11-01,820.85
2920,3896,2025-05-09,254.41
2921,3897,2024-12-14,2011.36
2922,3898,2024-07-23,3965.25
2923,3899,2025-04-12,2217.41
2924,3900,2025-06-21,1719.19
2925,3902,2025-04-21,281.01
2926,3903,2024-12-05,46.33
2927,3904,2025-05-19,1676.1
2928,3905,2024-11-23,1293.96
2929,3906,2024-09-08,2896.72
2930,3907,2024-07-24,715.86
2931,3909,2024-09-25,909.56
2932,3909,2024-10-15,70.74
2933,3915,2025-02-09,3961.37
2934,3916,2024-12-18,1554.17
2935,3917,2024-07-24,1308.74
2936,3918,2025-03-25,833.99
2937,3919,2025-06-05,305.0
2938,3920,2024-09-11,2777.36
2939,3921,2025-02-02,299.57
2940,3922,2025-05-11,196.15
2941,3923,2024-09-15,2423.24
2942,3925,2024-12-17,1663.78
2943,3926,2024-10-31,2831.5
2944,3929,2025-06-19,2466.84
2945,3933,2024-10-05,3244.04
2946,3935,2025-03-12,527.81
2947,3938,2025-04-24,401.36
2948,3940,2024-11-18,344.69
2949,3942,2025-01-28,1282.74
2950,3943,2024-11-23,979.59
2951,3944,2025-05-05,2223.65
2952,3945,2025-02-15,184.33
2953,3946,2025-05-08,1044.42
2954,3948,2024-09-24,717.69
2955,3949,2024-11-12,728.04
2956,3950,2024-09-24,123.54
2957,3951,2025-05-28,3533.66
2958,3952,2025-02-13,476.47
2959,3953,2024-11-26,526.52
2960,3954,2025-01-31,11.69
2961,3955,2025-03-29,826.21
2962,3956,2025-04-06,607.14
2963,3957,2025-02-10,321.32
2964,3957,2025-01-23,410.64
2965,3959,2025-04-03,2491.64
2966,3960,2025-05-18,1681.98
2967,3961,2025-01-21,1145.34
2968,3962,2025-05-10,3125.84
2969,3964,2024-08-25,1641.46
2970,3965,2024-12-24,2656.97
2971,3965,2024-12-24,61.27
2972,3966,2025-01-23,2784.46
2973,3967,2025-03-17,494.31
2974,3968,2024-11-07,2115.61
2975,3970,2025-04-13,596.41
2976,3971,2024-10-09,244.95
2977,3972,2024-08-05,1347.65
2978,3973,2025-02-03,2813.57
2979,3974,2025-01-16,177.1
2980,3974,2024-12-25,248.5
2981,3975,2025-03-14,1192.91
2982,3976,2025-01-03,1204.11
2983,3977,2024-09-08,2385.27
2984,3978,2025-07-04,2268.67
2985,3980,2025-04-27,70.39
2986,3981,2025-03-31,536.48
2987,3982,2024-10-30,2002.0
2988,3983,2024-09-04,811.8
2989,3985,2025-04-18,66.29
2990,3986,2025-04-22,1934.36
2991,3988,2025-04-24,2191.25
2992,3989,2024-10-14,479.29
2993,3990,2025-01-05,2861.55
2994,3992,2025-05-22,2.59
2995,3993,2024-08-02,1019.61
2996,3994,2024-12-09,1287.94
2997,3995,2025-02-07,2581.52
2998,3997,2025-06-11,853.59
2999,3998,2024-09-24,800.26
3000,3999,2024-08-02,1785.71
3001,4002,2024-09-15,1517.66
3002,4003,2024-09-05,985.33
3003,4005,2024-10-15,278.77
3004,4006,2025-06-12,2522.15
3005,4009,2024-12-02,2682.69
3006,4010,2024-09-15,566.45
3007,4011,2024-08-05,485.57
3008,4013,2024-12-07,63.87
3009,4014,2024-10-23,593.97
3010,4017,2024-11-21,508.53
3011,4018,2024-11-13,3340.96
3012,4020,2025-01-29,82.78
3013,4024,2024-10-17,212.1
3014,4025,2024-12-22,3240.42
3015,4027,2025-04-25,2124.47
3016,4028,2025-04-27,1263.74
3017,4029,2024-12-30,626.5
3018,4030,2024-08-10,1849.51
3019,4031,2025-04-01,904.53
3020,4032,2025-01-12,727.53
3021,4033,2025-03-22,29.89
3022,4034,2025-01-02,11.06
3023,4035,2024-08-28,785.51
3024,4036,2024-07-27,482.12
3025,4037,2024-09-11,1271.6
3026,4038,2024-10-28,104.19
3027,4040,2024-08-14,275.11
3028,4041,2025-06-14,7.55
3029,4042,2024-09-14,1212.23
3030,4043,2024-09-22,3648.82
3031,4044,2025-05-14,1096.61
3032,4045,2024-06-19,74.0
3033,4047,2025-04-11,2668.9
3034,4048,2025-04-12,2555.24
3035,4050,2024-11-15,315.31
3036,4051,2024-10-01,953.56
3037,4053,2025-04-22,209.51
3038,4053,2025-05-01,240.32
3039,4054,2024-12-15,19.72
3040,4055,2025-04-01,560.78
3041,4055,2025-04-07,1549.95
3042,4056,2025-03-09,155.67
3043,4060,2025-02-19,1522.77
3044,4061,2025-04-21,3314.0
3045,4062,2024-11-27,337.39
3046,4063,2024-07-13,453.73
3047,4064,2024-12-03,59.59
3048,4065,2024-08-09,3144.34
3049,4065,2024-09-22,1004.12
3050,4066,2025-04-16,286.02
3051,4067,2025-01-15,1502.42
3052,4068,2025-01-06,4212.46
3053,4069,2024-10-03,2336.31
3054,4070,2024-10-21,53.53
3055,4073,2024-07-30,972.34
3056,4074,2025-03-03,1178.42
3057,4075,2025-01-26,1137.26
3058,4076,2025-05-21,852.78
3059,4078,2025-06-26,570.89
3060,4079,2025-04-18,222.45
3061,4080,2025-02-27,906.45
3062,4081,2024-11-02,1391.9
3063,4082,2025-07-25,1251.6
3064,4083,2025-06-19,2624.95
3065,4084,2024-11-28,521.29
3066,4085,2025-04-08,206.34
3067,4087,2024-06-28,153.48
3068,4088,2024-08-04,701.81
3069,4090,2025-05-16,998.45
3070,4091,2025-04-20,3408.38
3071,4096,2024-07-02,1294.08
3072,4097,2024-09-03,2123.24
3073,4099,2024-08-27,1645.14
3074,4100,2025-04-26,1106.71
3075,4100,2025-05-06,112.86
3076,4101,2025-03-11,1036.64
3077,4102,2024-09-18,68.44
3078,4104,2024-11-06,1009.58
3079,4105,2025-02-19,215.31
3080,4106,2024-08-28,805.24
3081,4107,2025-05-24,1635.15
3082,4107,2025-05-22,1885.52
3083,4108,2025-04-18,3426.29
3084,4111,2025-02-04,2572.15
3085,4112,2025-02-15,434.16
3086,4115,2024-12-20,258.48
3087,4117,2025-05-27,968.32
3088,4118,2024-11-18,2393.41
3089,4119,2025-01-18,273.73
3090,4120,2025-05-06,455.68
3091,4122,2025-01-22,1288.21
3092,4123,2025-05-29,1790.59
3093,4124,2024-12-12,163.27
3094,4125,2025-02-05,434.21
3095,4126,2024-07-15,1150.42
3096,4127,2024-12-20,1039.5
3097,4130,2025-03-05,1477.12
3098,4132,2024-11-10,2365.04
3099,4133,2024-08-03,4167.38
3100,4134,2025-02-13,95.48
3101,4135,2025-02-14,1487.53
3102,4136,2025-05-18,2250.29
3103,4137,2024-06-22,822.05
3104,4140,2024-08-03,210.15
3105,4142,2024-12-11,703.71
3106,4143,2025-02-22,4160.51
3107,4144,2025-01-06,395.7
3108,4145,2025-05-04,764.86
3109,4146,2025-05-19,3172.0
3110,4148,2024-08-12,342.61
3111,4149,2024-07-18,140.45
3112,4151,2025-02-07,351.94
3113,4153,2025-01-03,1742.83
3114,4154,2025-03-17,121.85
3115,4155,2025-05-11,2080.77
3116,4157,2025-01-04,3101.31
3117,4158,2024-11-22,614.77
3118,4159,2025-02-16,570.06
3119,4161,2024-12-30,675.23
3120,4162,2024-12-31,847.79
3121,4164,2024-11-06,315.18
3122,4165,2025-03-01,151.51
3123,4165,2025-01-31,43.45
3124,4166,2024-06-29,374.72
3125,4167,2024-09-05,543.51
3126,4167,2024-09-03,2178.89
3127,4170,2025-03-01,2157.59
3128,4171,2024-10-26,2318.15
3129,4172,2024-08-30,1795.05
3130,4173,2024-10-30,551.17
3131,4174,2025-01-21,2781.75
3132,4175,2024-08-17,2300.78
3133,4176,2024-11-16,947.56
3134,4177,2025-05-16,380.33
3135,4181,2025-03-26,1587.99
3136,4182,2025-05-15,506.53
3137,4184,2024-11-16,735.56
3138,4185,2025-03-29,52.99
3139,4187,2025-06-20,666.68
3140,4188,2024-07-31,210.88
3141,4189,2024-12-11,945.35
3142,4190,2025-03-05,1999.0
3143,4192,2025-03-19,395.35
3144,4194,2025-02-13,387.0
3145,4195,2024-08-05,1042.99
3146,4196,2025-07-04,250.48
3147,4198,2024-11-24,569.8
3148,4200,2025-02-22,1268.59
3149,4202,2025-08-01,1521.54
3150,4203,2024-08-15,3287.7
3151,4204,2024-12-28,2540.06
3152,4205,2024-08-25,485.93
3153,4208,2024-07-23,99.47
3154,4209,2024-10-19,2788.14
3155,4210,2025-02-11,1436.04
3156,4211,2025-03-13,4317.2
3157,4212,2025-05-17,3212.1
3158,4213,2025-05-26,2202.65
3159,4214,2024-10-23,2377.6
3160,4216,2024-11-13,72.92
3161,4217,2025-01-07,4370.24
3162,4218,2024-08-22,491.0
3163,4219,2024-12-29,2473.69
3164,4220,2025-01-10,171.14
3165,4223,2024-09-23,418.96
3166,4224,2024-12-29,3456.18
3167,4225,2024-12-19,761.84
3168,4226,2025-05-29,1076.32
3169,4227,2024-11-05,3322.59
3170,4229,2025-02-10,1555.19
3171,4230,2024-09-30,1018.99
3172,4231,2024-07-09,652.96
3173,4232,2024-10-11,2038.14
3174,4234,2025-03-21,742.84
3175,4235,2024-12-20,4370.99
3176,4236,2025-05-19,3272.55
3177,4237,2024-10-07,1054.94
3178,4239,2025-02-18,496.96
3179,4240,2025-06-07,1772.47
3180,4241,2024-09-09,300.18
3181,4241,2024-08-01,1102.32
3182,4243,2024-10-26,189.01
3183,4244,2025-04-09,985.94
3184,4246,2024-08-04,97.32
3185,4247,2025-06-05,3565.24
3186,4248,2025-04-19,959.31
3187,4250,2024-07-18,159.2
3188,4251,2024-09-19,1689.35
3189,4253,2025-03-23,227.83
3190,4254,2024-12-30,2892.11
3191,4255,2024-11-05,2349.83
3192,4257,2024-10-28,3177.0
3193,4257,2024-11-06,205.29
3194,4258,2025-02-01,567.57
3195,4260,2025-06-07,2546.91
3196,4261,2024-10-28,579.11
3197,4262,2025-04-13,450.31
3198,4264,2024-11-07,983.4
3199,4264,2024-11-04,658.01
3200,4266,2025-05-19,6.95
3201,4267,2025-01-27,189.52
3202,4268,2024-12-20,305.88
3203,4270,2024-09-23,1950.9
3204,4271,2024-09-24,132.44
3205,4274,2024-07-27,1296.22
3206,4275,2024-08-12,2838.57
3207,4277,2024-09-09,1162.84
3208,4278,2024-10-09,492.57
3209,4281,2024-09-12,2519.78
3210,4282,2025-08-05,669.09
3211,4287,2024-11-15,3545.89
3212,4290,2025-05-08,351.5
3213,4293,2024-11-26,714.96
3214,4294,2024-09-19,1984.97
3215,4295,2024-08-28,1797.34
3216,4296,2024-08-25,1491.68
3217,4297,2025-02-23,3402.82
3218,4298,2024-08-04,171.23
3219,4302,2024-10-14,95.93
3220,4304,2024-11-29,1778.76
3221,4305,2024-06-20,3241.39
3222,4305,2024-08-16,176.52
3223,4306,2025-02-21,2767.95
3224,4307,2025-02-09,2600.22
3225,4309,2024-08-30,3346.6
3226,4310,2024-12-22,345.03
3227,4310,2024-12-12,611.32
3228,4311,2025-05-20,12.56
3229,4312,2024-10-15,1690.29
3230,4313,2025-05-10,2018.49
3231,4315,2025-02-17,960.41
3232,4315,2025-03-11,168.1
3233,4316,2025-03-30,158.78
3234,4319,2025-04-29,42.03
3235,4322,2025-01-14,330.36
3236,4323,2024-11-30,1342.76
3237,4325,2025-05-11,12.95
3238,4326,2024-10-28,2655.58
3239,4329,2025-05-03,255.44
3240,4330,2025-03-19,854.64
3241,4331,2025-06-17,128.56
3242,4332,2025-01-24,33.32
3243,4333,2024-10-15,1429.13
3244,4334,2024-10-31,128.33
3245,4335,2024-09-26,2081.45
3246,4336,2025-04-03,102.85
3247,4338,2024-11-21,478.01
3248,4340,2024-12-15,271.3
3249,4341,2025-02-18,167.49
3250,4342,2024-08-09,1493.34
3251,4342,2024-06-16,355.27
3252,4343,2024-10-13,2470.68
3253,4344,2025-01-31,539.3
3254,4344,2024-12-25,1311.5
3255,4346,2024-07-18,17.44
3256,4347,2025-01-21,463.49
3257,4349,2025-01-23,1158.66
3258,4350,2024-07-14,164.69
3259,4351,2024-10-03,12.38
3260,4353,2025-04-20,1257.92
3261,4354,2024-08-09,728.06
3262,4356,2024-10-17,106.64
3263,4357,2025-05-16,512.3
3264,4359,2024-08-14,2547.68
3265,4360,2024-07-31,141.04
3266,4361,2024-11-29,202.87
3267,4361,2024-11-17,1598.89
3268,4363,2025-04-26,2833.37
3269,4365,2024-11-18,145.44
3270,4366,2024-12-21,341.3
3271,4368,2024-11-17,255.55
3272,4369,2025-01-03,1014.89
3273,4371,2025-04-01,3452.25
3274,4377,2024-07-03,2767.42
3275,4378,2024-10-20,600.1
3276,4379,2024-10-21,702.07
3277,4380,2024-10-30,636.88
3278,4382,2024-09-07,88.05
3279,4383,2025-03-15,266.18
3280,4384,2025-07-02,580.48
3281,4385,2025-03-17,793.51
3282,4386,2025-06-01,3002.75
3283,4387,2024-12-12,4286.41
3284,4388,2025-05-31,811.19
3285,4390,2025-02-06,971.34
3286,4391,2024-12-17,1033.02
3287,4392,2024-07-30,1917.82
3288,4393,2025-01-21,930.53
3289,4393,2024-12-29,2013.83
3290,4394,2024-07-22,675.19
3291,4394,2024-08-02,536.11
3292,4395,2025-06-26,118.81
3293,4396,2024-11-09,800.32
3294,4397,2025-04-09,510.19
3295,4399,2025-01-14,1811.03
3296,4400,2025-03-20,3396.89
